,sample,longitude,latitude,lithology,unit,authors,sio2,al2o3,fe2o3,mgo,cao,na2o,k2o,tio2,p2o5,mno,cr2o3,ni_ppm,loi,sum,ba_ppm,be_ppm,co_ppm,cs_ppm,ga_ppm,hf_ppm,nb_ppm,rb_ppm,sn_ppm,sr_ppm,ta_ppm,th_ppm,u_ppm,v_ppm,w_ppm,zr_ppm,y_ppm,la_ppm,ce_ppm,pr_ppm,nd_ppm,sm_ppm,eu_ppm,gd_ppm,tb_ppm,dy_ppm,ho_ppm,er_ppm,tm_ppm,yb_ppm,lu_ppm,mo_ppm,cu_ppm,pb_ppm,zn_ppm,cr_ppm,nio,as_ppm,cd_ppm,sb_ppm,bi_ppm,ag_ppm,au_ppm,hg_ppm,tl_ppm,se_ppm,sc_ppm,eu/eu*,lan/ybn,lan/smn,rb/sr,sr/y,age_ma,feot,total,ti_ppm
151,MV4,-77.88231,8.9007,Andesite,E Panama,"Maury et al., 1995",58.4,17.5,7.75,2.35,8.2,2.94,1.0,0.73,0.2,0.11,,25,1.17,100.35,265.0,,25.0,,,,0.8,15.5,,298.0,,1.1,0.4,318.0,,89.0,24.0,8.2,17.8,2.5,12.4,3.5,1.17,3.4,,3.2,0.69,2.2,,1.9,0.29,,,,,,,,,,,,,,,,,1.04,2.88,1.44,0.05201342281879195,12.416666666666666,54.0,,,
152,MV6,-77.88231,8.9007,Dacite,E Panama,"Maury et al., 1995",66.5,12.1,7.3,2.25,5.35,2.75,1.32,0.59,0.2,0.1,,41,1.39,99.84999999999998,270.0,,23.0,,,,2.4,14.1,,177.0,,1.7,0.6,128.0,,128.0,31.0,13.1,26.2,3.5,16.0,4.0,0.97,4.5,,4.3,0.94,2.9,,2.8,0.41,,,,,,,,,,,,,,,,,0.7,3.12,2.01,0.07966101694915254,5.709677419354839,54.0,,,
153,MV9,-77.88231,8.9007,Basaltic Andesite,E Panama,"Maury et al., 1995",54.4,16.1,10.7,4.8,7.02,2.45,0.99,0.8,0.23,0.14,,26,2.24,99.87,249.0,,32.0,,,,0.9,10.4,,248.0,,0.9,0.4,284.0,,72.0,23.0,6.5,14.9,2.2,11.3,2.9,0.92,3.7,,3.7,0.8,2.6,,2.2,0.3,,,,,,,,,,,,,,,,,0.86,1.97,1.38,0.041935483870967745,10.782608695652174,54.0,,,
154,CA-106,-79.743,7.45,Andesite,Eastern Panama 40-50 Ma,"Lissina, 2005",57.76,17.77,5.82,0.78,8.91,3.14,2.04,0.55,0.21,0.34,,583,,99.63,966.0,,,,,1.63,2.43,30.05,,12.0,0.12,0.95,0.45,,,,71.0,6.19,12.47,1.75,7.73,2.09,0.72,2.38,0.41,2.64,0.55,1.62,0.25,1.7,0.25,,,3.33,,5,,,,,,,,,,,,0.99,2.43,1.82,2.504166666666667,0.16901408450704225,45.0,,,
155,CA-111-2,-79.468,7.593,Basaltic Andesite,Eastern Panama 40-50 Ma,"Lissina, 2005",52.61,17.79,9.74,4.58,9.06,3.05,0.83,0.72,0.17,0.19,,82,,99.69,299.0,,,,,2.08,2.3,10.92,,423.0,0.11,1.02,0.37,,,78.0,25.0,7.46,16.92,2.56,11.7,3.08,1.01,3.38,0.55,3.46,0.74,2.12,0.33,2.2,0.33,,,1.33,,216,,,,,,,,,,,,0.96,2.26,1.49,0.025815602836879434,16.92,45.0,,,
156,CA-111-5,-79.468,7.593,Andesite,Eastern Panama 40-50 Ma,"Lissina, 2005",58.83,16.81,5.94,1.56,8.54,3.09,1.25,0.46,0.17,0.21,,374,,99.38,488.0,,,,,1.76,2.24,21.46,,15.0,0.11,1.17,0.44,,,,77.0,7.71,15.82,2.21,9.44,2.32,0.75,2.38,0.4,2.54,0.55,1.64,0.27,1.84,0.29,,,1.52,,6,,,,,,,,,,,,0.98,2.79,2.04,1.4306666666666668,0.19480519480519481,45.0,,,
157,CA-112-1,-79.468,7.593,Basaltic Andesite,Eastern Panama 40-50 Ma,"Lissina, 2005",51.4,19.77,8.01,2.82,8.05,3.75,1.88,0.64,0.22,0.13,,676,,100.13,720.0,,,,,1.49,2.01,22.83,,21.0,0.09,1.02,0.49,,,,57.0,6.4,13.17,1.81,8.18,2.25,0.76,2.56,0.44,2.83,0.61,1.76,0.28,1.86,0.28,,,3.82,,13,,,,,,,,,,,,0.97,2.29,1.75,1.087142857142857,0.3684210526315789,45.0,,,
158,M167bKH,-79.076,9.191,Basalt,Eastern Panama 40-50 Ma,"Lissina, 2005",48.42,18.7,6.55,8.34,15.33,1.25,0.07,0.31,0.03,0.16,,103,,100.2,37.0,,,,,0.58,0.17,0.5,,177.0,0.06,0.04,0.01,,,18.0,11.0,1.5,3.86,0.7,3.78,1.34,0.57,1.81,0.35,2.32,0.51,1.45,0.22,1.47,0.22,,,0.39,,354,,,,,,,,,,,,1.13,0.68,0.69,0.002824858757062147,16.09090909090909,45.0,,,
159,SI-2655,-79.25725277777778,9.168158333333333,Basalt dike,Group IIIa (Arc),"Montes et al., 2012",58.24,18.02,8.14,3.06,7.17,3.19,0.64,0.53,0.12,0.19,,37.92,1.11,100.41,1520.26,,,,22.94,2.52,0.94,35.37,,176.26,0.06,0.8,0.25,599.73,,86.06,35.2,6.58,14.37,2.45,13.11,4.22,0.95,4.95,0.85,6.16,1.33,4.15,0.6,4.12,0.64,,57.28,2.31,118.54,119.52,,,,,,,,,,,57.49,0.64,1.06,0.96,0.2006694655622376,5.007386363636363,,,,
160,SI-2664,-78.95775277777778,9.261238888888888,Basalt dike,Group IIIa (Arc),"Montes et al., 2012",50.67,16.63,10.7,6.51,8.87,2.34,2.08,0.86,0.08,0.19,,58.98,1.48,100.4,354.55,,,,14.11,1.86,1.04,31.76,,281.43,0.06,0.8,0.23,311.72,,71.76,21.57,4.24,9.94,1.54,8.04,2.54,0.81,3.13,0.54,3.9,0.83,2.45,0.37,2.56,0.39,,110.03,1.25,55.37,85.63,,,,,,,,,,,47.41,0.88,1.1,1.03,0.11285221902426891,13.047287899860919,,,,
161,SI-2688,-78.97459722222223,9.244227777777777,Basalt pillow,Group IIIa (Arc),"Montes et al., 2012",60.88,14.83,6.77,2.57,5.85,5.32,0.17,1.54,0.29,0.08,,15.3,1.79,100.07,142.3,,,,11.71,4.16,2.58,1.96,,362.21,0.16,1.31,0.7,338.05,,162.34,35.63,11.19,25.83,4.02,20.95,5.88,1.71,6.13,0.96,6.51,1.33,3.92,0.57,3.73,0.55,,23.25,1.26,30,244.51,,,,,,,,,,,33.69,0.88,2.0,1.17,0.0054112255321498584,10.165871456637664,,,,
162,SI-2690,-78.9775138888889,9.239761111111111,Basalt pillow,Group IIIa (Arc),"Montes et al., 2012",47.55,16.54,11.69,8.11,11.13,2.07,0.13,0.89,0.05,0.16,,81.68,1.55,99.88,71.91,,,,14.1,1.42,0.67,1.23,,245.76,0.04,0.33,0.09,381.63,,56.2,12.61,2.98,6.31,0.97,5.17,1.64,0.67,2.0,0.32,2.33,0.49,1.41,0.22,1.42,0.21,,133.53,0.8,62.07,102.54,,,,,,,,,,,56.55,1.14,1.4,1.12,0.0050048828125,19.489294210943697,,,,
163,SI-2693,-78.6324194444444,8.857819444444445,Basalt amigdular/vesicular,Group IIIa (Arc),"Montes et al., 2012",45.92,17.16,11.09,9.21,8.93,2.55,0.25,1.18,0.14,0.11,,54.55,3.53,100.06,123.85,,,,16.01,2.63,1.6,2.98,,326.53,0.1,0.58,0.22,320.04,,97.94,30.28,7.24,16.21,2.61,14.01,4.3,1.51,4.89,0.78,5.39,1.1,3.25,0.49,3.44,0.55,,121.87,1.4,61.01,10.33,,,,,,,,,,,43.98,1.01,1.4,1.04,0.009126267111750835,10.783685601056803,,,,
164,SI-3754,-76.30207,7.01131,Basalt,Group IIIa (Arc),"Montes et al., 2012",59.11,12.77,12.29,4.46,3.3,4.34,0.11,1.31,0.15,0.13,,12.55,2.19,100.14,37.95,,,,10.67,1.87,0.85,1.39,,172.57,0.05,0.62,0.16,466.1,,62.75,28.28,5.04,11.74,1.96,10.91,3.52,1.25,4.28,0.71,5.14,1.08,3.14,0.48,3.03,0.45,,254.33,0.74,68.26,27.37,,,,,,,,,,,44.49,0.99,1.11,0.88,0.008054702439589731,6.102192362093351,,,,
165,SI-3756,-79.255569,9.1683,Basalt,Group IIIa (Arc),"Montes et al., 2012",51.55,17.59,11.2,4.96,10.02,2.77,0.48,0.99,0.14,0.18,,26.3,0.71,100.68,300.25,,,,15.74,2.25,1.37,5.99,,327.68,0.08,1.08,0.26,350.35,,85.21,25.93,7.41,16.02,2.55,13.14,3.79,1.19,4.15,0.67,4.7,1.0,2.93,0.43,2.94,0.43,,123.82,1.18,57.8,7.47,,,,,,,,,,,44.64,0.92,1.68,1.2,0.018280029296875,12.637099884303895,,,,
166,SI-3758,-79.25725,9.168158,Basalt dike,Group IIIa (Arc),"Montes et al., 2012",46.39,17.84,17.33,3.03,8.75,0.73,2.29,1.34,0.15,0.15,,32.38,2.04,101.91,1408.36,,,,20.04,2.28,0.83,32.27,,157.37,0.05,0.72,0.22,521.14,,76.4,31.63,6.06,13.23,2.27,12.16,3.84,0.87,4.49,0.77,5.6,1.21,3.77,0.55,3.75,0.57,,45.12,2.2,104.11,96.27,,,,,,,,,,,49.66,0.64,1.08,0.97,0.20505814322933216,4.97533986721467,,,,
167,SI-3764,-79.34341,9.16662,Basalt dike,Group IIIa (Arc),"Montes et al., 2012",50.14,15.49,7.08,7.11,8.73,2.0,0.25,0.32,0.05,0.13,,108.91,6.83,98.14,196.78,,,,12.66,0.75,0.63,3.63,,229.4,0.04,0.35,0.12,227.65,,26.77,12.98,2.9,6.01,0.86,4.25,1.28,0.45,1.63,0.29,2.12,0.46,1.42,0.22,1.53,0.24,,80.09,1.46,48.49,8.22,,,,,,,,,,,42.29,0.96,1.26,1.39,0.015823888404533564,17.673343605546997,,,,
168,SI-3797,-78.95775,9.26124,Basalt dike,Group IIIa (Arc),"Montes et al., 2012",47.82,13.76,8.43,4.97,9.79,4.35,0.1,1.03,0.11,0.14,,46.61,8.06,99.65,70.27,,,,15.14,1.85,1.17,1.29,,246.15,0.08,0.33,0.1,363.28,,64.84,24.15,4.38,10.06,1.67,9.41,3.02,1.21,3.72,0.64,4.43,0.92,2.75,0.41,2.66,0.38,,124.15,3.1,97.26,419.2,,,,,,,,,,,43.74,1.11,1.1,0.89,0.005240706886045094,10.192546583850932,,,,
169,SI-2658,-79.34341111111111,9.166622222222223,Basalt,Group IIIb (Arc),"Montes et al., 2012",56.73,17.16,8.09,5.12,8.21,2.35,0.17,0.38,0.1,0.12,,16.08,1.32,99.74,378.79,,,,13.84,1.57,1.63,1.94,,476.55,0.1,1.24,0.39,290.65,,55.68,13.01,7.35,14.2,2.09,9.8,2.37,0.68,2.32,0.34,2.29,0.48,1.48,0.22,1.62,0.26,,43.17,3.04,57.03,16.51,,,,,,,,,,,41.99,0.89,3.02,1.91,0.004070926450529849,36.629515757109914,,,,
170,SI-3801,-78.974597,9.244227,Basalt amigdular/vesicular dike,Group IIIb (Arc),"Montes et al., 2012",50.58,14.4,11.85,6.52,6.89,5.21,0.12,0.9,0.18,0.2,,25.3,3.22,100.05,40.12,,,,14.22,1.3,1.74,2.16,,175.81,0.1,0.76,0.26,394.05,,43.28,16.62,7.55,16.93,2.52,12.46,3.16,0.95,3.07,0.48,3.18,0.65,1.85,0.27,1.8,0.26,,153.93,0.53,68.39,17.56,,,,,,,,,,,54.45,0.94,2.8,1.47,0.012285990557988739,10.578219013237064,,,,
171,SI-3805,-78.97751,9.23976,Basalt dike,Group IIIb (Arc),"Montes et al., 2012",49.28,16.74,11.0,4.92,4.89,5.93,0.19,0.82,0.19,0.14,,27.56,5.99,100.1,55.11,,,,16.4,1.78,1.61,2.72,,248.49,0.09,1.21,0.35,439.8,,66.75,18.33,11.02,23.79,3.65,18.28,4.66,1.4,4.22,0.59,3.59,0.71,2.0,0.29,1.91,0.28,,156.91,0.81,74.2,60.01,,,,,,,,,,,41.33,0.97,3.85,1.45,0.010946114531771902,13.556464811783963,,,,
172,SI-3886,-78.632419,8.974486,Basalt,Group IIIb (Arc),"Montes et al., 2012",50.45,17.41,9.36,3.3,8.16,2.71,1.6,1.28,0.25,0.21,,12.68,4.97,99.71,801.21,,,,18.3,4.53,9.81,29.42,,479.67,0.61,3.03,0.94,308.27,,176.83,39.2,18.79,36.07,5.03,23.35,6.03,1.65,6.15,1.01,7.0,1.45,4.25,0.63,4.09,0.61,,167.67,4.06,74.01,,,,,,,,,,,,32.21,0.83,3.06,1.92,0.06133383367731982,12.236479591836734,,,,
173,706731,-76.450456257,6.39492289097,Quartzdiorite,Mandé Batholith,"Buchely et al., 2009",55.77,17.09,8.84,3.94,7.55,3.47,0.71,0.56,0.24,0.22,0.011,<20,,,254.0,1,19.9,0.3,15.4,8.4,1.5,11.6,<1,455.1,0.1,1.4,0.6,191.0,2.3,317.3,23.6,11,25.3,4.19,19.0,4.4,1.21,4.45,0.71,4.09,0.87,2.55,0.4,2.62,0.41,1,98.7,0.8,34,,5.3,<0.5,0.1,<0.1,<0.1,<0.1,10.1,0.04,<0.1,<0.5,23.0,0.84,2.8,1.54,0.025488903537684023,19.283898305084744,42.5,,,
174,706758,-76.4972467121,6.61359838728,Tonalite,Mandé Batholith,"Buchely et al., 2009",62.32,16.32,5.63,2.86,6.45,3.55,0.84,0.44,0.21,0.19,0.021,<20,,,495.0,<1,12.5,0.5,16.3,2.3,1.6,14.9,<1,508.2,<0.1,1.2,0.6,110.0,2.6,54.8,18.2,12.2,25.5,4.11,18.3,3.65,0.95,3.23,0.52,3.0,0.58,1.81,0.3,1.97,0.31,1.5,35,0.3,41,,6.5,<0.5,<0.1,<0.1,<0.1,<0.1,1.7,0.02,<0.1,<0.5,13.0,0.85,4.13,2.06,0.02931916568280205,27.923076923076923,42.5,,,
175,706775,-76.4663222585,6.70383958427,Porphyritic Andesite,Mandé Batholith,"Buchely et al., 2009",47.94,18.81,11.77,8.46,7.18,2.07,0.49,0.49,0.08,0.36,0.009,37,,,90.0,<1,22.4,<0.1,15.2,1.0,0.6,12.7,<1,401.2,<0.1,0.7,0.6,329.0,<0.5,26.2,8.8,5.7,10.4,1.68,7.8,1.76,0.61,1.63,0.28,1.59,0.32,0.96,0.16,0.92,0.15,0.4,59.9,1.3,19,,33.4,0.5,<0.1,<0.1,<0.1,<0.1,0.7,<0.01,<0.1,0.5,38.0,1.11,4.13,1.99,0.03165503489531406,45.590909090909086,42.5,,,
176,706866,-76.4989457777,6.65346655912,Norite,Mandé Batholith,"Buchely et al., 2009",58.95,17.13,8.35,2.55,6.2,2.93,1.97,0.65,0.28,0.14,0.003,<20,,,904.0,1,10.7,1.9,17.6,2.9,4.6,49.7,1,567.2,0.3,3,1.3,161.0,<0.5,79.8,18.0,10.7,21.9,3.09,13.9,3.11,0.94,3.27,0.55,3.19,0.63,1.81,0.29,1.81,0.29,0.5,13.4,1.1,70,,4.6,<0.5,<0.1,<0.1,<0.1,<0.1,<0.5,<0.01,0.2,<0.5,18.0,0.91,3.94,2.12,0.08762341325811002,31.511111111111113,42.5,,,
177,706889,-76.4553292863,6.63401372245,Quartzdiorite,Mandé Batholith,"Buchely et al., 2009",52.89,17.02,9.57,5.37,10.0,2.81,0.99,0.57,0.15,0.16,0.006,23,,,326.0,<1,29.1,0.6,14.7,1.9,1.1,20.6,<1,469.3,0.1,1.5,0.6,270.0,<0.5,73.6,15.8,10.4,22.9,3.55,16.2,3.39,1.06,3.13,0.51,2.83,0.57,1.6,0.24,1.58,0.24,1,159.6,0.5,18,,8.5,<0.5,<0.1,<0.1,<0.1,<0.1,5.1,<0.01,<0.1,<0.5,34.0,1.0,4.39,1.89,0.043895163008736415,29.70253164556962,42.5,,,
178,706892,-76.4620378894,6.61532412505,Microdiorite,Mandé Batholith,"Buchely et al., 2009",53.71,18.37,8.9,4.51,8.74,3.12,0.82,0.59,0.12,0.19,<0.002,<20,,,385.0,<1,22.1,0.3,15.9,1.9,1,13.1,<1,461.9,<0.1,0.7,0.3,271.0,<0.5,54.1,18.4,9,19.6,3.09,13.5,3.02,1.02,3.16,0.53,2.99,0.66,1.9,0.31,2.03,0.32,0.4,206.4,0.4,206.4,,0.4,0.4,<0.2,3.3,3.3,<0.5,<0.1,<0.1,<0.1,0.4,26.0,1.01,2.96,1.83,0.028361117124918813,25.10326086956522,42.5,,,
179,706913,-76.5511781764,6.81925151609,Tonalite,Mandé Batholith,"Buchely et al., 2009",45.98,18.41,12.79,6.05,11.3,2.53,0.18,0.89,0.21,0.18,0.005,21,,,160.0,<1,36.6,<0.1,18.0,0.9,0.9,1.1,<1,587.6,<0.1,<0.2,0.1,443.0,<0.5,24.5,14.9,6.7,14.8,2.52,12.5,3.08,1.07,3.0,0.49,2.76,0.55,1.51,0.22,1.48,0.22,0.1,114,<0.1,34,,11.2,<0.5,<0.1,<0.1,<0.1,<0.1,11.5,<0.01,<0.1,<0.5,40.0,1.08,3.02,1.34,0.0018720217835262083,39.43624161073826,42.5,,,
180,706930,-76.5154759836,6.65561032198,Tonalite,Mandé Batholith,"Buchely et al., 2009",62.4,17.61,5.22,2.02,6.23,3.97,0.79,0.36,0.16,0.15,0.002,<20,,,485.0,1,8.8,0.5,16.3,1.8,1.4,12.6,<1,590.4,0.1,1,0.3,102.0,<0.5,59.1,13.4,10.2,21.5,3.24,15.0,2.7,0.86,2.46,0.39,2.17,0.47,1.32,0.2,1.45,0.23,0.4,25.4,0.2,36,,3.3,<0.5,<0.1,<0.1,<0.1,<0.1,2.9,<0.01,<0.1,<0.5,10.0,1.03,4.69,2.32,0.021341463414634148,44.05970149253731,42.5,,,
181,706956,-76.5940210547,6.81158327086,Tonalite,Mandé Batholith,"Buchely et al., 2009",65.42,15.75,5.23,1.77,5.27,3.37,1.13,0.3,0.1,0.11,0.023,<20,,,393.0,<1,10.0,0.3,12.7,2.8,1.3,17.5,<1,265.6,0.1,2,0.4,95.0,3.8,89.1,17.0,8.7,17.2,2.65,12.3,2.6,0.77,2.53,0.45,2.52,0.58,1.79,0.27,1.88,0.31,1.5,11.6,0.4,27,,4.8,<0.5,<0.1,<0.1,<0.1,<0.1,<0.5,0.01,<0.1,<0.5,11.0,0.92,3.09,2.06,0.06588855421686747,15.623529411764707,42.5,,,
182,BC-3663,-76.2553192917,5.93817053812,Granitoid,Mandé Batholith,"Salazar et al., 2005",55.28,15.64,9.7,3.99,8.14,2.71,2.02,0.872,0.26,0.154,,35,0.87,99.63,812.0,1,25.0,0.3,17.0,3.5,2,24,0.5,392.0,0.1,2.5,0.9,359.0,0.5,127.0,23.0,15.9,32.0,5.08,22.7,5.4,1.48,4.3,0.7,4.3,0.9,2.5,0.37,2.2,0.34,1,297,7,109,58,,2.5,,0.3,0.2,0.3,-,,0.1,,30.0,0.94,4.82,1.81,0.061224489795918366,17.043478260869566,42.5,,,
183,BC-3808,-76.2077029272,5.95491480823,Granitoid,Mandé Batholith,"Salazar et al., 2005",60.02,18.04,5.12,1.72,6.61,3.73,2.58,0.473,0.25,0.197,,10,0.33,99.07,942.0,2,9.0,0.5,16.0,2.0,2.7,64,0.5,714.0,0.2,2.98,1.37,91.0,0.3,69.0,19.0,14.9,25.8,3.7,16.2,3.71,1.18,3.29,0.53,3.36,0.7,2.09,0.32,2.16,0.298,1,79,6,70,10,,2.5,,0.1,0.1,0.3,-,,0.16,,8.0,1.04,4.6,2.47,0.0896358543417367,37.578947368421055,42.5,,,
184,BC-5074A,-76.3508723548,5.72120545599,Monzodiorite,Mandé Batholith,"Salazar et al., 2005",52.42,18.99,8.88,4.52,8.87,3.31,0.62,0.628,0.09,0.169,,10,1.4,99.89,224.0,0.5,17.0,0.3,17.0,1.3,0.7,11,1,457.0,0.04,0.92,0.33,309.0,0.3,40.0,15.0,6.57,12.6,1.98,9.3,2.58,0.864,2.5,0.45,2.82,0.61,1.81,0.275,1.75,0.247,1,132,7,93,10,,2.5,,0.1,0.1,0.3,-,,0.07,,36.0,1.05,2.5,1.57,0.024070021881838075,30.466666666666665,42.5,,,
185,BC-5089,-76.3238048114,5.71077191888,Granite,Mandé Batholith,"Salazar et al., 2005",62.75,17.14,5.35,2.44,6.03,3.52,1.93,0.46,0.11,0.125,,10,0.51,100.38,606.0,1,12.0,0.5,15.0,1.9,2,37,0.5,473.0,0.1,2.7,0.8,165.0,0.5,60.0,13.0,14.4,24.6,3.25,12.9,2.8,0.91,2.2,0.4,2.4,0.5,1.5,0.22,1.4,0.23,1,105,7,76,10,,2.5,,0.3,0.2,0.3,-,,0.2,,17.0,1.13,6.86,3.16,0.07822410147991543,36.38461538461539,42.5,,,
186,EAG-4227A,-76.3703358729,6.0327296915,Granite,Mandé Batholith,"Salazar et al., 2005",68.17,15.96,3.42,1.24,4.37,4.66,1.27,0.328,0.15,0.126,,10,0.39,100.07,659.0,1,5.0,0.6,16.0,2.8,1.8,23,0.5,616.0,0.13,1.12,0.45,71.0,0.3,96.0,9.0,12.2,22.6,3.16,13.8,2.79,0.811,2.02,0.31,1.74,0.35,1.05,0.161,1.1,0.165,1,59,6,64,10,,2.5,,0.1,0.1,0.3,-,,0.11,,6.0,1.05,7.39,2.69,0.037337662337662336,68.44444444444444,42.5,,,
187,EAG-4250,-76.3441707625,6.01189825658,Monzonite,Mandé Batholith,"Salazar et al., 2005",64.47,16.27,5.03,2.17,5.73,3.72,1.41,0.426,0.18,0.133,,-,0.58,100.13,566.0,1,12.0,0.3,15.0,2.9,1.4,26,0.5,586.0,0.1,1.28,0.48,112.0,0.3,98.0,12.0,10,18.4,2.66,11.6,2.57,0.818,1.99,0.33,2.1,0.43,1.27,0.196,1.35,0.227,1,-,-,-,7,,<0.5,,<0.1,0.1,-,5,,0.24,,10.0,1.11,4.94,2.39,0.04436860068259386,48.833333333333336,42.5,,,
188,EAG-4321A,-76.3145604032,5.87170718864,Granodiorite,Mandé Batholith,"Salazar et al., 2005",65.9,16.17,4.41,1.74,5.18,4.02,1.4,0.344,0.14,0.12,,10,0.68,100.11,564.0,1,8.0,0.3,14.0,2.7,1.9,21,0.5,559.0,0.13,1.49,0.49,87.0,0.3,98.0,11.0,14.4,24.8,3.3,13.2,2.62,0.827,2.0,0.33,1.95,0.4,1.24,0.196,1.33,0.195,1,79,6,73,10,,2.5,,0.1,0.1,0.3,-,,0.11,,10.3,1.11,7.22,3.38,0.03756708407871199,50.81818181818182,42.5,,,
189,GS-1131,-76.2782366661,6.01361349369,Gabbro,Mandé Batholith,"Salazar et al., 2005",47.68,18.71,12.74,5.28,11.35,2.39,0.14,0.937,0.05,0.175,,49,0.4,99.84,76.0,0.5,37.0,0.3,20.0,0.5,0.5,1,0.5,363.0,0.1,0.1,0.1,467.0,0.5,16.0,8.0,1.8,4.1,0.75,4.0,1.4,0.73,1.4,0.3,1.8,0.4,1.1,0.15,0.9,0.14,1,133,6,113,10,,2.5,,0.3,0.2,0.3,-,,0.1,,44.0,1.6,1.33,0.79,0.0027548209366391185,45.375,42.5,,,
190,GS-1143,-76.2945067031,6.00459533527,Gabbro,Mandé Batholith,"Salazar et al., 2005",43.48,21.55,11.68,4.48,13.81,1.8,0.16,0.709,0.02,0.157,,23,1.32,99.17,38.0,0.5,34.0,0.1,20.0,0.3,0.1,1,0.5,706.0,-0.01,0.03,0.01,304.0,0.3,9.0,5.0,1.16,2.63,0.51,3.16,1.14,0.617,1.18,0.2,1.25,0.26,0.71,0.098,0.6,0.083,1,407,5,92,10,,2.5,,0.1,0.1,0.3,-,,0.03,,40.0,1.64,1.29,0.63,0.00141643059490085,141.2,42.5,,,
191,GS-1231,-76.3533363544,5.91063992577,Granitoid,Mandé Batholith,"Salazar et al., 2005",67.79,15.87,2.58,0.87,3.4,5.26,1.06,0.262,0.1,0.098,,10,1.4,98.69,624.0,1,3.0,0.2,15.0,2.2,1,16,0.5,712.0,0.07,0.37,0.16,61.0,0.3,78.0,6.0,7.37,13.5,1.91,8.17,1.64,0.51,1.2,0.19,1.1,0.23,0.73,0.117,0.81,0.127,1,81,7,65,10,,2.5,,0.1,0.1,0.3,-,,0.17,,4.0,1.12,6.07,2.76,0.02247191011235955,118.66666666666667,42.5,,,
192,GS-1235,-76.3732211116,5.89619836026,Monzonite,Mandé Batholith,"Salazar et al., 2005",63.85,15.19,6.08,2.62,6.4,3.06,0.22,0.507,0.11,0.152,,-,2.0,100.19,194.0,1,14.0,0.6,12.0,1.8,1,3,0.5,357.0,0.06,1.05,0.37,151.0,0.6,55.0,21.0,6.95,14.4,2.37,12.1,3.26,1.04,3.31,0.58,3.78,0.78,2.27,0.325,2.25,0.35,1,-,-,-,15,,1.2,,<0.1,0.2,-,3,,0.03,,26.2,0.97,2.06,1.31,0.008403361344537815,17.0,42.5,,,
193,GS-1237,-76.3668617913,5.92602903145,Granitoid,Mandé Batholith,"Salazar et al., 2005",61.69,16.65,5.67,2.4,5.55,3.63,1.41,0.413,0.14,0.15,,10,2.25,99.95,478.0,1,11.0,0.1,14.0,2.3,1.2,21,0.5,566.0,0.1,1,0.39,123.0,0.3,77.0,12.0,9.64,18.2,2.64,11.7,2.49,0.839,2.11,0.36,2.19,0.45,1.41,0.219,1.47,0.216,1,492,30,115,10,,2.5,,0.1,0.1,2.9,-,,0.24,,12.0,1.13,4.37,2.38,0.037102473498233215,47.166666666666664,42.5,,,
194,GS-1469,-76.3721307793,5.75803366262,Diorite,Mandé Batholith,"Salazar et al., 2005",52.34,17.5,8.27,6.08,9.33,3.04,0.53,0.617,0.13,0.122,,44,2.33,100.29,263.0,0.5,27.0,0.3,16.0,2.3,1,11,0.5,354.0,0.08,1.78,0.52,292.0,0.3,76.0,17.0,9.63,18.7,2.89,13.5,3.2,0.977,2.84,0.51,3.11,0.66,1.97,0.289,1.83,0.264,1,184,6,61,62,,2.5,,0.1,0.1,6.2,-,,0.03,,34.0,1.0,3.51,1.85,0.031073446327683617,20.823529411764707,42.5,,,
195,GS-1540,-76.4001154307,5.75924336322,Gabbro,Mandé Batholith,"Salazar et al., 2005",49.73,15.92,10.25,8.26,11.17,2.23,0.31,0.565,0.06,0.198,,48,1.44,100.14,255.0,0.5,33.0,0.2,15.0,1.2,0.1,5,0.5,350.0,0.03,0.86,0.31,335.0,0.3,41.0,12.0,5.91,12.8,2.14,10.7,2.82,0.93,2.43,0.4,2.39,0.47,1.39,0.192,1.2,0.174,1,118,6,70,130,,2.5,,0.1,0.1,1.8,-,,0.03,,46.0,1.09,3.28,1.29,0.014285714285714285,29.166666666666668,42.5,,,
196,GS-2050,-76.3932003599,5.80376764906,Gabbro,Mandé Batholith,"Salazar et al., 2005",49.86,18.42,9.92,5.34,10.02,2.94,0.17,0.805,0.73,0.21,,198,1.41,99.84,180.0,0.5,28.0,0.3,19.0,1.1,0.5,1,0.5,426.0,0.1,0.8,0.3,338.0,0.5,37.0,16.0,7.1,14.5,2.44,11.7,3.2,1.23,2.9,0.5,3.1,0.6,1.8,0.24,1.4,0.22,1,263,6,115,67,,2.5,,0.3,0.2,0.3,-,,0.1,,37.0,1.24,3.38,1.36,0.002347417840375587,26.625,42.5,,,
197,GS-2078,-76.3906684623,5.80697451602,Granitoid,Mandé Batholith,"Salazar et al., 2005",69.03,15.41,3.18,1.59,0.86,5.96,0.8,0.254,0.11,0.079,,10,2.07,99.33,268.0,1,6.0,0.1,13.0,2.6,2.1,13,0.5,228.0,0.18,2.86,0.85,57.0,0.3,95.0,11.0,13.6,24.0,3.22,12.6,2.26,0.566,1.74,0.3,1.79,0.37,1.19,0.19,1.36,0.213,1,70,7,125,10,,2.5,,0.1,0.1,0.3,-,,0.06,,6.0,0.88,6.67,3.7,0.05701754385964912,20.727272727272727,42.5,,,
